"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"C^N","Citigroup Inc.","26","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^n",
"CFG","Citizens Financial Group, Inc.","22.11","11669915028.75","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/cfg",
"CIA","Citizens, Inc.","7.59","380121074.52","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/cia",
"CNA","CNA Financial Corporation","32.37","8755436337.57","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cna",
"CNO","CNO Financial Group, Inc.","18.43","3309910084.86","n/a","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/cno",
"CNS","Cohn & Steers Inc","38.53","1765592246.96","n/a","2004","Finance","Investment Managers","http://www.nasdaq.com/symbol/cns",
"CMA","Comerica Incorporated","42.28","7404664336.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cma",
"CBU","Community Bank System, Inc.","38.71","1698431366.38","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbu",
"GYC","Corporate Asset Backed Corp CABCO","23","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gyc",
"CPF","CPB Inc.","22.57","707022222.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cpf",
"BAP","Credicorp Ltd.","136.66","12898287441.22","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bap",
"CS","Credit Suisse Group","14.09","27496198491.8","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cs",
"CFR","Cullen/Frost Bankers, Inc.","59.87","3711413622.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cfr",
"CUBI","Customers Bancorp, Inc","24.49","659661488.97","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubi",
"CUBS","Customers Bancorp, Inc","27","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubs",
"CB","D/B/A Chubb Limited New","122.46","56536143713.4","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cb",
"DKT","Deutsch Bk Contingent Cap Tr V","26.28","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dkt",
"DB","Deutsche Bank AG","16.67","22787890000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/db",
"DTK","Deutsche Bank AG","25.98","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dtk",
"DXB","Deutsche Bank AG","24.88","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dxb",
"DFS","Discover Financial Services","54.83","22602313802.13","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dfs",
"DNB","Dun & Bradstreet Corporation (The)","109.71","3968354749.23","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dnb",
"DFT","Dupont Fabros Technology, Inc.","41.24","3069142041.4","n/a","2007","Finance","Real Estate","http://www.nasdaq.com/symbol/dft",
